StoreName,ExternalCategory,URL,special_tag
Bauble Bar,Necklaces,http://www.baublebar.com/necklaces.html,
Bauble Bar,Bracelets,http://www.baublebar.com/bracelets.html,
Bauble Bar,Earings,http://www.baublebar.com/earrings.html,
Bauble Bar,Rings,http://www.baublebar.com/rings.html,
Bauble Bar,Sale,http://www.baublebar.com/featured-shops/boutiques/happy-hour.html,
Bauble Bar,Small Treasures,http://www.baublebar.com/featured-shops/boutiques/small-treasures.html,
Bauble Bar,Storage Solutions,http://www.baublebar.com/featured-shops/boutiques/storage-solutions.html,
